node_id;name;label;aliases;chunk_ids;frequency;periode_bab;page_range
d9c181a2e322;Al-Khadhri;PERSON;;000002-005 | 000006-001 | 000010-008 | 000018-002 | 000019-002 | 000026-002 | 000032-002 | 000032-003 | 000250-001;9;;
760aa68160c4;Uyainah bin Hishn;PERSON;;000217-002 | 000218-002 | 000218-020 | 000335-001 | 000335-002 | 000335-003 | 000338-001 | 000339-001;9;;
25bf94263c20;Ka'b bin Asad;PERSON;Ka'b bin As';000218-013 | 000218-014 | 000218-015 | 000219-002 | 000219-003 | 000219-007 | 000219-008;9;;
0562e9b5bae0;Malik bin Auf;PERSON;;000322-001 | 000323-001 | 000324-001 | 000324-002 | 000325-001 | 000327-001 | 000332-001;9;;
850933bbcb33;Ibnu Ummi;PERSON;;000147-001 | 000165-002 | 000214-005 | 000218-008 | 000219-001 | 000222-001 | 000228-001 | 000255-004;8;;
7c3fc2e6459a;Ibnu Hajar;PERSON;Ibnu Haja;000032-001 | 000034-001 | 000040-001 | 000106-001 | 000283-001 | 000284-004 | 000314-002 | 000359-002;8;;
a13333d0e784;Abul Ash;PERSON;;000098-002 | 000223-002 | 000223-003 | 000224-001 | 000224-002;8;;
c6e5004cad5e;Abdullah bin Jahsy;PERSON;Abdullah bin Jahsi;000114-006 | 000114-009 | 000114-010 | 000114-013 | 000379-001;8;;
97fad57e80a3;Al-Muth'im bin Adi;PERSON;Muth'im bin Adi;000063-001 | 000063-002 | 000063-003 | 000075-009 | 000075-010 | 000088-005;7;;
ae86e7c81b51;Ath-Thabari;PERSON;;000017-003 | 000032-006 | 000032-007 | 000080-001 | 000247-001 | 000278-001;7;;
c676020715af;Sa'd bin Abu Waqqash;PERSON;Sa'd bin Abi Waqqash;000013-004 | 000039-002 | 000112-001 | 000114-003 | 000114-006 | 000126-001 | 000187-004;7;;
eff9c886d7ae;Huyai bin Akhthab;PERSON;;000103-005 | 000214-004 | 000214-005 | 000214-006 | 000218-013 | 000219-008 | 000273-001;7;;
62ef4f9351a6;Ja'far bin Abu Thalib;PERSON;;000247-004 | 000275-001 | 000285-004 | 000292-001 | 000292-002;7;;
41953ad1e0ca;Abu Hudzaifah;PERSON;;000138-001 | 000138-002 | 000138-007;7;;
ea53c5471e2c;Abu Qatadah;PERSON;;000032-004 | 000255-003 | 000255-004 | 000297-001;6;;
b43f4f3279e8;Al-Baihaqi;PERSON;;000018-001 | 000032-001 | 000032-004 | 000247-001 | 000247-003 | 000247-004;6;;
2bf28126b639;Ummul Khair;PERSON;;000071-004 | 000071-005;6;;
686be9189079;Ummu Kultsum;PERSON;;000028-002 | 000098-002 | 000375-001 | 000385-002;6;;
ebe9a6174a2e;Abdullah bin Salam;PERSON;;000103-005 | 000103-006 | 000103-007 | 000108-001;6;;
66d990ece0db;Ka'b bin Zuhair;PERSON;;000314-002 | 000314-003 | 000357-004 | 000357-005;6;;
301b545b9619;Amir bin Ath;PERSON;;000213-001 | 000213-002 | 000213-003 | 000357-019;6;;
f48ba080c630;Salamah bin Al-Akwa';PERSON;Salamah bin Al-Akwa;000227-002 | 000255-001 | 000255-002 | 000263-001 | 000266-001;6;;
b60bf14c0e69;Abdurrahman bin Auf;PERSON;;000039-002 | 000106-002 | 000137-001 | 000227-001 | 000320-004 | 000346-002;6;;
99d53598111d;Abu Dzar Al-Ghifari;PERSON;Abu Dzar | Abu Dzarr;000078-003 | 000078-005 | 000224-002 | 000284-002;6;;
16531bd9399f;Tsabit bin Qais bin Syammas;PERSON;Tsabit bin Qais | Tsabit bin Qaiz;000219-009 | 000219-010 | 000224-003 | 000339-002 | 000382-001;6;;
975a8a0d39d8;Abu Musa;PERSON;;000215-002 | 000275-001 | 000284-001 | 000284-002;6;;
68d623d46596;Abu Jandal;PERSON;;000238-001 | 000243-002 | 000243-003;6;;
c0eab272583e;Jabir bin Samurah;PERSON;;000387-002 | 000387-003 | 000387-004 | 000387-005 | 000387-006 | 000387-007;6;;
6b3f009b598b;Bukhtanashar;PERSON;;000007-001 | 000010-012 | 000017-008;5;;
ca4c82d8cb1c;Amr bin Auf;PERSON;;000081-001 | 000081-002 | 000097-002 | 000103-005;5;;
49318a91a516;Ibnu Sa'd;PERSON;Ibnu Sad;000016-002 | 000033-001 | 000134-002 | 000218-025 | 000218-026;5;;
01b218afc2a0;Ummu Jamil;PERSON;;000071-005 | 000071-006;5;;
7eb6aede81f9;Abdullah bin Umar;PERSON;Ibnu Umar;000057-009 | 000292-002 | 000347-002 | 000359-007;5;;
225e295ef004;Ilyas bin Mudhar;PERSON;Ilyas bin Mudha;000002-010 | 000002-011 | 000007-002 | 000007-003;5;;
162eb7765c67;Anas bin Malik;PERSON;;000057-004 | 000106-001 | 000368-001 | 000387-002 | 000387-003;5;;
77bc35a8709b;Abu Thalhah;PERSON;;000218-005 | 000255-001 | 000373-001 | 000373-002 | 000388-003;5;;
d63a04a2e134;Shafiyyah binti Huyai bin Akhthab;PERSON;Shafiyah binti Huyai bin Akhthab | Shafiyyah;000017-009 | 000103-004 | 000103-005 | 000273-002;5;;
fd5271d371ea;Hassan bin Tsabit;PERSON;Hassan bin Tsabir;000218-015 | 000218-016 | 000226-010 | 000248-003 | 000339-002;5;;
e1ab4164c1a4;Abdullah bin Atik;PERSON;;000220-001 | 000220-002 | 000220-004;5;;
90784b994821;Abu Ayyub;PERSON;;000098-002 | 000104-001 | 000105-002;5;;
f3e7da2e869f;Hakim bin Hizam;PERSON;;000062-001 | 000090-003 | 000129-001 | 000304-001 | 000333-001;5;;
f00c8d8dbfff;Al-Aqra' bin Habis;PERSON;Al-Aqra' bin Habislah;000335-001 | 000335-002 | 000339-002 | 000339-003;5;;
012c448e30fb;Kurz bin Jabir;PERSON;Kurs bin Jabir;000114-004 | 000114-009 | 000227-002 | 000227-003 | 000308-001;5;;
430b96f3872c;Az-Zubair bin Al-Awwam;PERSON;Az-Zubair bin Al-Awwan;000039-002 | 000126-001 | 000170-001 | 000176-002 | 000219-005;5;;
099bb036f136;Amr bin Luhay;PERSON;;000010-001 | 000010-002 | 000010-006;4;;
ffc3b79b89f8;An-Nawawi;PERSON;;000010-010 | 000218-012 | 000218-013 | 000352-001;4;;
adf6e8924467;Ubadah bin Ash-Shamit;PERSON;;000081-001 | 000081-002 | 000086-002;4;;
afc561f8e0ae;Khabbab bin Al-Aratt;PERSON;Khabbab | Khabbab bin Al-Art;000039-002 | 000057-004 | 000057-006 | 000074-005;4;;
c7a8cc0de4dc;Mu'adz bin Jabal;PERSON;Mu'adz;000218-012 | 000357-012 | 000359-001;4;;
384992899a82;Idris;PERSON;;000016-002 | 000080-002 | 000080-003;4;;
2129d4b36729;Abdullah bin Mas'ud;PERSON;Ibnu Mas'ud;000039-002 | 000080-005 | 000108-004 | 000357-018;4;;
313ecef35067;Sa'd bin Zaid;PERSON;;000007-003 | 000219-010 | 000219-011 | 000320-002;4;;
070a7e7cefb4;Abu Sufyan bin Al-Harits bin Abdul Muththalib;PERSON;Abu Sufyan bin Al-Harits;000019-001 | 000302-001 | 000327-002;4;;
39fb20b0662d;Urwah bin Mas'ud;PERSON;;000233-001 | 000357-007 | 000385-007 | 000385-008;4;;
440928388d5a;Iyas bin Mu'adz;PERSON;;000078-001 | 000078-002 | 000078-003;4;;
832834cb4890;Ummu Misthah;PERSON;;000226-007 | 000226-008;4;;
ffac6fbe8a7b;Zaid bin Arqam;PERSON;;000226-001 | 000226-002 | 000226-003 | 000226-004;4;;
c57049905914;Juwairiyah;PERSON;;000224-003 | 000382-001 | 000385-003;4;;
faafed3c4723;Ikrimah bin Abu Jahal;PERSON;Ikrimah bin Abu Jahl;000158-001 | 000218-009 | 000218-010;4;;
cf32940399cc;Abu Amir;PERSON;Abu Amr;000057-009 | 000172-002 | 000330-001;4;;
cc3892d7d350;Siba' bin Urfuthah;PERSON;;000217-001 | 000260-001 | 000347-001;4;;
a677b72aed8f;Ibnu Qami'ah;PERSON;;000187-002 | 000190-004 | 000198-002;4;;
bb963de69b22;Abdullah bin Uraiqith;PERSON;Abullah bin Uraiqith;000096-001 | 000096-002;4;;
22869e564392;Maimunah;PERSON;;000285-004 | 000285-005;4;;
7683348e45af;Dzu Nuwas;PERSON;;000004-003 | 000010-013 | 000010-014;3;;
f808ce8ce19c;Abdullah bin Amr bin Haram;PERSON;;000084-001 | 000084-002 | 000088-001;3;;
df2863d58fb5;Abul Qasim;PERSON;Abu Qasim;000028-002 | 000032-008 | 000214-002;3;;
b64df7680aad;Al-Akhnas bin Syariq;PERSON;;000071-001 | 000075-009 | 000122-001;3;;
d985da6f2433;Hani' bin Mas'ud;PERSON;Hani bin Mas'ud;000005-003 | 000015-003;3;;
f67cc25842bf;Nuh;PERSON;;000016-002 | 000042-001 | 000080-011;3;;
3e5bf86129b7;Harun bin Imran;PERSON;Harun;000080-003 | 000347-001;3;;
8863815cfe6d;Hasyim bin Abdi;PERSON;Hasyim bin Abdu;000007-009 | 000017-001;3;;
4de3fb92afad;Qushay bin Kilab;PERSON;;000002-012 | 000007-003 | 000007-004;3;;
44f318900bd2;Abdullah bin Jud'an;PERSON;Abdullah bin Jad'an;000026-001 | 000056-001;3;;
5c9941e188da;Ummu Aiman;PERSON;;000017-012 | 000020-001 | 000098-002;3;;
40b8f6d9f83a;Sa'd bin Bakr;PERSON;;000019-001 | 000227-001 | 000322-001;3;;
5f32f143399c;Aus bin Khauli;PERSON;Aus bin Khaili;000285-001 | 000285-002 | 000373-001;3;;
307064022f1b;Abu Sa'id;PERSON;Abu Sa'ida | Abu Said;000334-001 | 000364-003 | 000388-003;3;;
c07cd1549ba4;Bakr bin Wa'il;PERSON;;000002-012 | 000157-002;3;;
199053d0e1c6;Abd bin Al-Julunda;PERSON;;000254-001 | 000254-006;3;;
dbd5e4c1641e;Amr bin Salim;PERSON;Amr bin Salamah;000299-003 | 000301-001 | 000356-001;3;;
fe9cb660cd9f;Al-Mughirah bin Syu'bah;PERSON;;000233-002 | 000357-010;3;;
aee3fc11e3df;Utsman bin Abul Ash;PERSON;Utsman bin Abu Ash;000357-008 | 000357-009;3;;
ee8fbe68993f;Amir bin Sha'sha'ah;PERSON;Amir bin Sha'sha';000077-001 | 000077-002 | 000357-019;3;;
c741ab7ff391;Ibnu Al-Akwa';PERSON;;000255-001 | 000255-002 | 000255-004;3;;
8d2c59cb85ac;Al-Miqdad bin Amr;PERSON;;000114-002 | 000114-003 | 000255-004;3;;
25bf3858f042;Abdullah bin Unais;PERSON;;000211-001 | 000220-004;3;;
1e3f0c7e50f9;Ibnu Majah;PERSON;;000040-001 | 000108-001 | 000108-003;3;;
f1aea9fc50e0;Syams bin Abdi;PERSON;;000017-004 | 000090-002 | 000090-003;3;;
95087cefc93f;An-Nadhr bin Al-Harits;PERSON;An-Nadhar bin Al-Harits;000090-002 | 000090-003 | 000092-001;3;;
8cd7bb35abdc;Zam'ah bin Al-Aswad;PERSON;;000063-003 | 000090-003 | 000092-001;3;;
98aa60782771;Zuhair bin Abu Umayyah;PERSON;;000063-001 | 000063-002;3;;
0d1c85f96320;Abbad bin Bisyr;PERSON;Abbad bin Bisri;000226-002 | 000284-004 | 000338-001;3;;
6dbe8fae66e4;Dhahak bin Sufyan;PERSON;;000338-001 | 000339-002 | 000339-003;3;;
7ffaa070eb3f;Ummu Qirfah;PERSON;;000227-002;3;;
d05a9a5c8119;Al-Harits bin Abu Dhirar;PERSON;;000224-001 | 000224-002 | 000224-003;3;;
bceef929a3f7;Numailah bin Abdullah;PERSON;;000224-002 | 000260-001 | 000314-002;3;;
4a132cdaf0ba;Zainab binti Jahsy;PERSON;;000225-004 | 000385-002 | 000385-005;3;;
c0f9ef90a548;Amr bin Abdi;PERSON;;000175-002 | 000218-009 | 000218-010;3;;
31b32b90a71b;Thalhah bin Ubaidillah;PERSON;;000039-002 | 000115-001 | 000187-004;3;;
6e00fed5a463;Syaibah bin Rabi'ah;PERSON;;000064-002 | 000131-001 | 000140-001;3;;
a24befbe526e;Auf bin Al-Harits;PERSON;;000131-001 | 000134-001 | 000138-001;3;;
8911272dff5d;Utsman bin Thalhah;PERSON;;000244-001 | 000309-001;3;;
3b250ee7ef0e;Hindun binti Uthbah;PERSON;Hindun binti Utbah;000176-002 | 000314-003;3;;
441e114ef5b1;Attab bin Usaid;PERSON;;000312-001 | 000326-001 | 000336-001;3;;
729ba2957071;Abu Hadrad;PERSON;;000284-009 | 000325-001;3;;
562c34e0a3f9;Al-Harits bin Umair;PERSON;Al-Haritsah bin Umair;000287-001 | 000288-001 | 000341-001;3;;
e99eed9734c7;Suhail bin Amr;PERSON;;000075-009 | 000237-001;3;;
a35486dca48d;Ibnul Jauzi;PERSON;;000057-004 | 000066-001 | 000243-002;3;;
325cba8f78c4;Asad bin Khuzaimah;PERSON;;000002-010 | 000002-011 | 000381-001;3;;
ca37d001bec9;Asma' binti Abu Bakar;PERSON;;000095-003 | 000096-001 | 000096-009;3;;
f46464df4188;Abdullah bin Abu Bakar;PERSON;;000095-002 | 000098-002;3;;
f79ab348846d;Amir bin Fuhairah;PERSON;;000095-002 | 000096-002 | 000096-006;3;;
ec45007158a2;Urwah bin Az-Zubair;PERSON;;000075-005 | 000097-001 | 000097-002;3;;
753fcc59b2f3;Abu Ma'bad;PERSON;;000096-008 | 000096-009;3;;
ba5a08e6e688;Abu Bara';PERSON;Abu Bara;000213-001 | 000213-002;3;;
6fc4128c9c8d;Abu Juhaifah;PERSON;;000387-004 | 000387-006 | 000387-007;3;;
c52f12e4e2ba;Basyir bin Sa'd;PERSON;;000284-007 | 000284-008 | 000285-005;3;;
3d3dcaa24c44;Ghalib bin Abdullah;PERSON;;000284-006 | 000284-007 | 000285-005;3;;
a0245b1b12db;Muhammad bin Abdul Wahhab;PERSON;;000010-002 | 000017-005;2;;
46d88a557a95;As-Samhudi;PERSON;;000010-012 | 000010-013;2;;
071ffa6ce0e4;As'ad Abu Karib;PERSON;;000010-012 | 000010-013;2;;
857426355524;Al-Abbas bin Ubadah bin Nadhlah;PERSON;;000081-001 | 000088-003;2;;
b5615e0c6cae;Abu Umamah;PERSON;;000083-004 | 000087-001;2;;
9b3e721af3fd;Abul Haitsam bin At-Taihan;PERSON;Abul Haritsam bin At-Taihan;000081-001 | 000086-002;2;;
d10d97534b1f;Rifa'ah bin Abdul Mundzir;PERSON;Rifa'ah bin Abdul Mundzir bin Subair;000088-001 | 000088-002;2;;
bb31b1c00cb7;Al-Barra' bin Ma'rur;PERSON;;000086-001 | 000088-001;2;;
345a4fe36073;Qais bin Al-Aslat;PERSON;;000083-006 | 000083-007;2;;
75233e311b71;Uwaim bin Sa'idah;PERSON;;000081-001 | 000081-002;2;;
e2bb0225c67f;Jabir bin Abdullah bin Ri'ab;PERSON;;000079-002 | 000081-001;2;;
b857df26b95f;Zaid bin Tsabit;PERSON;;000035-002 | 000333-002;2;;
929f1edf3c29;Ubay bin Khalaf;PERSON;;000071-003 | 000092-001;2;;
e298e9375696;Farwah bin Amr Al-Judzami;PERSON;;000357-002 | 000360-001;2;;
f0936d31aa89;Al-Fadhl bin Abbas;PERSON;;000359-006 | 000363-001;2;;
f77be5b3646c;Abu Bakrah;PERSON;;000332-003 | 000359-008;2;;
52f421214362;Murrah bin Auf;PERSON;;000007-006 | 000007-007;2;;
828e3958602e;Ghauts bin Murrah;PERSON;;000007-002 | 000007-003;2;;
6d14612ae328;Al-Harits bin Amir;PERSON;Al-Harits bin Amr;000005-003 | 000090-002;2;;
441feb537b98;Mudhadh bin Amr;PERSON;Mudhadh bin Amru;000002-008 | 000007-001;2;;
758a45af19b5;Abu Ghibsyan;PERSON;;000007-005;2;;
f71de0e20807;Asad bin Abdul Uzza;PERSON;;000026-001 | 000090-003;2;;
4a3b46c0c55a;Al-Ash bin Wa'il;PERSON;;000026-001 | 000057-009;2;;
a671f0cd6a47;Al-Walid bin Al-Mughirah;PERSON;;000029-001 | 000057-007;2;;
6b43eb9f01e9;Abu Qubais;PERSON;;000026-002 | 000075-005;2;;
478cc1c11a19;Hasan bin Ali;PERSON;Hasan;000368-002 | 000375-001;2;;
af42d9ae5484;Husain bin Ali;PERSON;Husain;000368-002 | 000375-001;2;;
5a9ab987199c;Abu Yasir;PERSON;;000103-004 | 000103-005;2;;
1765efb8d980;Furat bin Hayyan;PERSON;;000157-002 | 000157-003;2;;
7855e7828f15;Umair bin Wahb;PERSON;;000129-001 | 000148-001;2;;
8d1d137a4a6e;Syuja' bin Wahb;PERSON;;000253-001 | 000285-006;2;;
d3a99a53d81d;As'ad bin Khuzaimah;PERSON;Asad bin Khuzainah;000210-001 | 000253-001;2;;
008e35722408;Ibnu Abu;PERSON;Ibnu Abul;000250-006 | 000272-001;2;;
c0cc54ca4917;Dihyah bin Khalifah;PERSON;;000250-001 | 000250-006;2;;
818280c95502;Haudzah bin Ali;PERSON;;000252-001;2;;
0aa7d42e4fb0;Al-Harits bin Ka'b;PERSON;;000077-001 | 000357-021;2;;
48211f54a212;Abu Haritsah bin Alqamah;PERSON;;000357-013 | 000357-014;2;;
ec5c4d97412f;Thufail bin Amr;PERSON;;000078-006 | 000357-002;2;;
0023d1fe29aa;Sallam bin Abul Huqaiq;PERSON;;000220-001;2;;
a7d013c7acc0;Ukkasyah bin Mihshan;PERSON;;000138-006 | 000223-001;2;;
9ce786540b2e;Malik bin Al-Ajlan;PERSON;;000079-001 | 000079-002;2;;
0aecb83a1fc8;Suwaid bin Shamit;PERSON;;000078-001 | 000078-003;2;;
35dab12d6512;Fathimah binti Amr bin A'idz bin Imran bin Makhzum bin Yaqzhah bin Murrah;PERSON;;000017-009 | 000017-010;2;;
8defcbd58b9f;Abu Sa'd;PERSON;;000017-004;2;;
c5342ea32f60;Abu Sa;PERSON;;000017-004 | 000065-002;2;;
4fc67f1449c7;Al-Muththalib bin Abdi;PERSON;;000017-002 | 000063-002;2;;
edcb294ddcaf;Thu'aimah bin Adi;PERSON;;000090-002 | 000092-001;2;;
d23730949a68;Rafi' bin Mukaits;PERSON;;000296-002 | 000338-001;2;;
d85d4ee273d4;Az-Zibriqan bin Badr;PERSON;;000338-001 | 000339-002;2;;
2ffd8094643b;Shafwan bin Al-Mu'aththal;PERSON;;000226-005 | 000226-006;2;;
7a17e0ed49a8;Abdullah bin Abdullah bin Ubay;PERSON;;000226-004;2;;
1f2cce114090;Dhirar bin Al-Khaththab;PERSON;;000218-009 | 000218-010;2;;
f6615e372e58;Hudzaifah bin Al-Yaman;PERSON;;000218-025 | 000349-001;2;;
0e1eed5d423f;Habban bin Qais bin Al-Ariqah;PERSON;;000218-012 | 000218-013;2;;
d2471a7e83af;Al-Harits bin Auf;PERSON;;000218-002 | 000218-020;2;;
7549faf287cc;An-Nu'man bin Basyir;PERSON;;000218-005 | 000218-006;2;;
3b57daf97294;Al-Barra' bin Azib;PERSON;;000040-001 | 000218-004;2;;
ec6621de694e;Ashim bin Tsabit;PERSON;;000142-003 | 000212-001;2;;
8e508b825a9f;Sa'id bin Zaid;PERSON;;000039-002 | 000115-001;2;;
958710092320;Abu Aziz;PERSON;;000138-006 | 000138-007;2;;
40ae764482b4;Khalad bin Suwaid;PERSON;Khallad bin Suwaid;000219-009 | 000219-012;2;;
4911cb8bc8c8;Abdullah bin Abu Umayyah;PERSON;Abdullah bin Umayyah;000065-001 | 000302-001;2;;
23f7afd24da3;Ummu Sa'd;PERSON;;000314-003;2;;
dd283f04f199;Budail bin Zarqa';PERSON;;000304-001;2;;
c73344c0a853;Hathib bin Abi Balta'ah;PERSON;Hathib bin Abu Balta'ah;000301-002;2;;
49e652ed5cfc;Ummu Hani;PERSON;;000314-002;2;;
771f429ddbfa;Al-Abbas bin Mirdas;PERSON;;000335-002;2;;
35a20e252e11;Al-Harits bin Al-Harits bin Kaladah;PERSON;;000333-001 | 000333-002;2;;
37df1da39efd;Duraid bin Ash-Shimah;PERSON;;000324-001 | 000330-001;2;;
170eb3556adc;Abul Huqaiq;PERSON;;000271-001 | 000273-002;2;;
0a09e29925ee;Ibnu Abil;PERSON;;000272-001 | 000285-005;2;;
9e4719e3574a;Kinanah bin Abul Huqaiq;PERSON;;000261-001 | 000273-002;2;;
cb1a9a232b9f;Mahmud bin Maslamah;PERSON;;000273-001 | 000273-002;2;;
36eb5b32a18c;Syurahbil bin Amr;PERSON;;000287-001 | 000341-001;2;;
a021d2242f8b;Abdullah bin Abu Rabi'ah;PERSON;;000052-001 | 000158-001;2;;
bcac7450109b;Sahl bin Hunaif;PERSON;;000203-001 | 000214-007;2;;
99df36b5ff0d;Abu Azzah;PERSON;;000206-005;2;;
cf2acbf7620e;Abdullah bin Jubair;PERSON;;000183-001;2;;
c5a3e3daf066;Aban bin Sa'id bin Al-Ash;PERSON;;000235-001 | 000235-002;2;;
4d8064b9d929;Abdurrahman bin Ka'b;PERSON;;000110-001 | 000110-002;2;;
f7a4c438d38e;Ubaidah bin Al-Harits bin Abdul Muththalib;PERSON;Ubaidah bin Al-Harits bin Al-Muththalib bin Abdi;000039-002 | 000114-002;2;;
a0b9f4a27038;Amar bin Al-Hadhrami;PERSON;Amr bin Al-Hadhrami;000114-007;2;;
1467f4d9b8f5;Abu Shafwan;PERSON;;000111-001;2;;
9b0fc0504a3e;Tamim bin Murrah;PERSON;;000002-010 | 000002-011;2;;
dfb80963d585;Hudzail bin Mudrikah;PERSON;;000002-010 | 000002-011;2;;
e6b559d7f040;Kinanah bin Khuzimah;PERSON;;000002-010 | 000002-011;2;;
b5bc5d92539a;Haritsah bin Amr;PERSON;;000002-002 | 000002-003;2;;
658a1ff9e14e;Imran bin Amr;PERSON;Imran bin Amru;000002-002 | 000002-003;2;;
944d5e8dde07;Uqbah bin Abu Mu'aith;PERSON;Uqbah bin Abu Mu'ith;000049-004 | 000092-001;2;;
01f7fac03595;Ummu Habibah;PERSON;;000383-001 | 000385-003;2;;
fb5085b865d4;Zainab binti Khuzaimah;PERSON;;000375-001 | 000385-001;2;;
81657567e0a1;Sakran bin Amr;PERSON;Sakran bin Amru;000068-001 | 000376-001;2;;
94d4ef46c19a;Harram bin Milhan;PERSON;;000213-001 | 000213-002;2;;
30c86898f648;Zaid bin Ad-Dastinah;PERSON;Zaid bin Ad-Datsinah;000212-002 | 000212-004;2;;
ccb47b2471b9;Khalid bin Sufyan;PERSON;;000211-001;2;;
faa23b092236;Abu Thufail;PERSON;;000387-002 | 000387-003;2;;
92de3075be02;Al-Arqam bin Abil;PERSON;;000039-002 | 000050-002;2;;
93c569d84a25;Yunus bin Matta;PERSON;;000075-004;2;;
f988e7d594c0;Sa'id bin Al-Musayyab;PERSON;;000010-006;1;;
52fc8f1467a3;Siba bin Arfazhah;PERSON;;000147-001;1;;
96852203f1e8;Al-Harits bin Harb bin Umayyah;PERSON;;000088-005;1;;
0477123a8ac8;Abu Jabir;PERSON;;000084-002;1;;
9eb5052215f6;Nasibah binti Ka'b;PERSON;;000084-002;1;;
647d7f89d607;Ummu Ammarah;PERSON;;000084-002;1;;
ddb576de3922;Mazin bin An-Najj;PERSON;;000084-002;1;;
0e0d35190d84;Asma binti Amr;PERSON;;000084-002;1;;
5f159bc88918;Ummu Mani';PERSON;;000084-002;1;;
3f3c56765bb8;Ibnu Hibban;PERSON;;000086-002;1;;
2aa48b633d1b;As'ad bin Zurarah bin Ads;PERSON;;000088-001;1;;
87be21f0b486;Sa'd bin Ar-Rabi' bin Amr;PERSON;;000088-001;1;;
9777f2027cc0;Abul Haitsam;PERSON;;000088-001;1;;
219b174bd409;As'ad bin Zararah;PERSON;;000088-001;1;;
f6191792ba33;Abdullah bin Rawahah bin Tsa'labah;PERSON;;000088-001;1;;
68b41a788c5b;Raff' bin Malik bin Al-Ajlan;PERSON;;000088-001;1;;
fd179ff7ab4a;Al-Barra' bin Ma'rur bin Shahr;PERSON;;000088-001;1;;
2198f4ab69da;Ubadah bin Ash-Shamit bin Qais;PERSON;;000088-001;1;;
9882b6495648;Sa'd bin Ubadah bin Dulaim;PERSON;;000088-001;1;;
8c42dc4f6dee;Al-Mundzir bin Amr bin Khunais;PERSON;;000088-001;1;;
38700474e2be;Usaid bin Hudhair bin Sammak;PERSON;;000088-001;1;;
ed90509e41e3;Sa'd bin Khaitsamah bin Al-Harits;PERSON;;000088-001;1;;
1b887499ce68;Umayyah bin Zaid;PERSON;;000083-006;1;;
74b493640bea;Mu'adz bin Al-Harits bin Afra';PERSON;;000081-001;1;;
47eb75476262;Dzakwan bin Abdul Qais;PERSON;;000081-001;1;;
fde75a9228d2;Yazin bin Tsa'labah;PERSON;;000081-001;1;;
eff4560f7f9a;Abdullah bin Muhammad bin Abdul Wahhab;PERSON;;000032-002;1;;
30901a934e7c;Utbah bin Abu Lahab;PERSON;;000071-002;1;;
8dda74fb0708;Al-Aswad bin Al-Muththalib;PERSON;;000074-006;1;;
e496bba41312;Ibnul Arqam;PERSON;;000071-006;1;;
290adc7bff24;Ummu Jamil binti Al-Khaththab;PERSON;;000071-005;1;;
9bb8b66712c8;As-Samau'al bin Adiya;PERSON;;000015-003;1;;
1da4afd2ae3f;Hajib bin Zararah;PERSON;;000015-003;1;;
c2122b859f9c;Antarah bin Syaddad;PERSON;;000015-002;1;;
2217f9e73aaf;Amr bin Syu'aib;PERSON;;000013-004;1;;
e1ad52ee80b8;Abd bin Zum'ah;PERSON;;000013-004;1;;
b9f210481299;Abdurrahman bin Zum'ah;PERSON;;000013-004;1;;
35db8ab645d2;Sira' binti Nabhan;PERSON;;000359-009;1;;
2acece259fa2;Rabi'ah bin Umayyah bin Setelah;PERSON;;000359-005;1;;
a0a2c99cbfb3;Ibnu Rabi';PERSON;;000359-004;1;;
78d50eb71ad4;Abbas bin Abdul Muthalib;PERSON;;000359-004;1;;
a778ebf5e167;Al-Qurthubi;PERSON;;000080-001;1;;
1d7fe4408b47;Yahya bin Zakaria;PERSON;;000080-002;1;;
4d995790a8b5;Ibnu Taimiyah;PERSON;;000080-004;1;;
8df021a0d99e;Iyas bin Qubaishah;PERSON;;000005-004;1;;
92c78b6fce80;Al-Muththalib bin Hasyim bin Abdi;PERSON;;000007-009;1;;
fe402e1f3165;Al-Abbas bin Abdul Selain;PERSON;;000007-009;1;;
4aab44f6317e;Amr bin Al-Harits bin Mudhadh;PERSON;;000007-002;1;;
15d6083eb95f;Sulaih bin Halwan;PERSON;;000006-001;1;;
665a9d9764fd;Ziyad bin Habulah;PERSON;;000006-001;1;;
b956934da983;Jabalah bin Al-Aiham;PERSON;;000006-001;1;;
a502911c6563;Rabi'ah bin Haram;PERSON;;000007-004;1;;
e92f3ba51a79;Hulail bin Hubsyah;PERSON;;000007-004;1;;
842000219675;Tamim bin Adi;PERSON;;000007-003;1;;
1ba7b717d39c;Ya'mar bin Auf;PERSON;;000007-006;1;;
c05202fd8c16;Yakrib bin Saif;PERSON;;000004-004;1;;
edfdbf553668;Al-Harits bin Amr bin Hijr;PERSON;;000005-003;1;;
b783ec952782;Al-Mundzir bin Ma'us;PERSON;;000005-003;1;;
32c79206663e;An-Nu'man bin Al-Mundzir;PERSON;;000005-003;1;;
c990a93c57ed;Zaid bin Adi;PERSON;;000005-003;1;;
e5ae2fd096fa;Jursyum bin Jalhamah;PERSON;;000007-001;1;;
97ae8f21b4d2;Amru bin Adi bin Nashr;PERSON;;000005-002;1;;
aed9132cb527;Sabur bin Ardasyir;PERSON;;000005-002;1;;
a3c367d2cdaf;Qubadz bin Fairuz;PERSON;;000005-002;1;;
46eb1365296e;Al-Mundzir bin Ma;PERSON;;000005-002;1;;
966078ce8560;Zuhrah bin Kilab;PERSON;;000026-001;1;;
dcf7878e8347;Taimi bin Murrah;PERSON;;000026-001;1;;
a581eaa362a0;Ibnu Asakir;PERSON;;000023-001;1;;
4dcfa74eb09c;Julhumah bin Arfathah;PERSON;;000023-001;1;;
